Job.ID,Provider,Status,Slug,Title,Position,Company,City,State.Name,State.Code,Address,Latitude,Longitude,Industry,Job.Description,Requirements,Salary,Listing.Start,Listing.End,Employment.Type,Education.Required,Created.At,Updated.At
145335,2,open,westminster-co-bayada-home-health-care-hha-home-health-aide-cna-certified-nursing-assistant-in-denver-colorado,"HHA - Home Health Aide / CNA - Certified Nursing Assistant in Denver, Colorado @ BAYADA HOME HEALTH CARE","HHA - Home Health Aide / CNA - Certified Nursing Assistant in Denver, Colorado",BAYADA HOME HEALTH CARE,Westminster,Colorado,CO,,39.878,-105.0439,,"Work in your neighborhood and give back to your community. BAYADA Home Health Care has an immediate need for  HHA - Home Health Aides / CNA - Certified Nursing Assistants to care for our clients. As a member of our home care team, you will be valued, respected, and heard.

We have current job openings in the following locations:
•Westminster,CO
Golden , CO
North Metro Denver Area


Qualifications for CNA / HHA:  
• Minimum one year work experience  
• Certificate of at least 75 hours of Certified Nursing Assistant - CNA training   
• Current CNA license listed in good standing with the board

Job Responsibilities:
• Activities of daily living  
• Light housekeeping  
• Bathing  
• Dressing  
• Grooming  
• Toileting  
• Nail care  
• Range of motion / exercises  
• Transfers /use of mechanical lifting devices  
• Oral feeding  
• Vital sign checks: temperature, pulse, respiration  
• Home Management Tasks: laundry, meal preparation, bed making etc.  
• Assisting with ambulation  
• Medication assistance  

BAYADA offers:
• Weekly pay
• Flexible scheduling to fit your lifestyle 
• Short commute times – we try to match you to opportunities near your home  
• Positive work environment and the tools you need to do your job 
• Scholarship programs
• A stable working environment – we invest in our care team   
• Paid time off
• 24 / 7 on call clinical manager support


To learn more about this opportunity, please contact Andrea Gonzales at 303-428-0200 or [Click Here to Email Your Resumé].Founded in 1975 by J. Mark Baiada, BAYADA Home Health Care provides nursing, rehabilitative, therapeutic, hospice, and assistive care services to children, adults, and seniors in the comfort of their homes. Headquartered in suburban Philadelphia, BAYADA employs more than 18,000 nurses, home health aides, therapists, medical social workers, and other home health care professionals who serve their communities in 25 states from more than 250 offices. For more information, visit www.bayada.com. BAYADA Home Health Care, Inc. is an Equal Opportunity Employer and qualified applicants will not be discriminated against on the basis of race, color, religion, sex, national origin, disability, or veteran status. ",,,12-09-2014,01-08-2015,Part-Time,Not Specified,2014-12-10 15:40:38 UTC,2014-12-10 15:40:38 UTC
294354,2,open,santa-clara-ca-officeteam-seeking-motivated-front-desk-coordinator-receptionist,Seeking Motivated Front Desk Coordinator/Receptionist! @ OfficeTeam,Seeking Motivated Front Desk Coordinator/Receptionist!,OfficeTeam,Santa Clara,California,CA,,37.3934,-121.9655,,"Ref ID: 00160-9740515Classification: Account Executive/Staffing ManagerCompensation: $14.00 to $16.00 per hourReputable company in Santa Clara is seeking an entry level, organized front desk coordinator/receptionist to start as soon as possible. This company is looking to make this role multi-dimensional, not just a position at the front desk coordinator/receptionist. Will be moving towards different roles within the company. Path will lead into a promotion into an administrative assistant and eventually into an executive assistant. Compensation would increase as the role turns into a permanent position. Front desk/receptionist will be covering a multi-line phone, greeting clients, speaking with vice presidents, supporting the office manager and executive assistant. The ideal candidate should have a tremendous attention to detail, coupled with excellent communication skills, and knows what it means to take initiative. Front Desk Coordinator/Receptionist Requirements: - Proactive can do attitude - Must have an excellent phone and demeanor - Customer Service experience - Basic office skills (filing, coping, scanning etc.) - Basic understanding of MS Office Please email or call for immediate consideration: If you or anyone you know fits this description, please send an email with your resume attached to [Click Here to Email Your Resumé] with the title: ""Front Desk/Receptionist"" OfficeTeam offers competitive pay, access to benefits, complimentary online tutorials, holiday pay, bonus pay, direct deposit, 401K and tuition reimbursement. Equal Opportunity Employer.",,,30-03-2015,29-04-2015,Seasonal/Temp,Not Specified,2015-03-31 10:08:04 UTC,2015-03-31 10:08:04 UTC
264371,2,open,margate-fl-hca-east-florida-certified-nurse-assistant-patient-care-assistant-medical-telemetry-prn-per-diem,"Certified Nurse Assistant, Patient Care Assistant, Medical Telemetry, PRN / Per Diem @ HCA-East Florida","Certified Nurse Assistant, Patient Care Assistant, Medical Telemetry, PRN / Per Diem",HCA-East Florida,Margate,Florida,FL,,26.252,-80.2096,,"Job DescriptionCertified Nurse Assistant, Patient Care Assistant, Medical Telemetry, PRN / Per Diem(Job Number:00456-3297)Work Location:United States-Florida-Margate-Northwest Medical Center - North Broward CountySchedule:PRN/Per DiemDescriptionPatient Care Assistant / CNA - Medical Telemetry PRN / Per Diem 0.01Northwest Medical CenterMargate, FL Facility Description:Join a dynamic team of healthcare providers in a friendly work environment. We're dedicated to the highest quality patient care and we're looking for dedicated, qualified, compassionate professionals to become part of our team. Northwest Medical Center offers supportive management, great benefits and flexibility. A 223-bed medical center, we continue to expand and integrate the latest technology into patient care. With the opening of our brand new, state of the art CV Tower and the future expansion of our Emergency Room which will double our ER in size, there is a lot of opportunity for professional growth. Cardiac services, oncology, neurosurgery and The Spine Institute - these are just a few of the areas in which we excel!For the third consecutive year, HCA Ranks on Fortune’s list of Most Admired Companies of 2013. In addition, HCA has also been named one of Ethisphere’s World’s Most Ethical Companies for the fourth consecutive year. Join our tradition of excellence! Job Description:Working under the supervision of a nurse, the Patient Care Assistant performs various patient care activities necessary in caring for the personal needs and comfort of patients.  The position's tasks and responsibilities include, but are not limited to:Serves as an advocate for patients/family/SO with regard to decisions affecting the Plan of Care.Continually prioritizes customer needs based on available data to assure a positive outcome based on age specificity.Identifies patients at risk for fall and injury and implements appropriate safety precautions.Recognizes and immediately reports changes in patient's status and condition and reports to Registered Nurse.Prioritizes and assists with patient care activities based on needs of the patient in collaboration with the primary care nurse.Assists health care team members by reinforcing age-specific instruction regarding treatments or use of equipment as appropriate.Maintains working area and equipment in accordance with environmental and safety regulations.Assures all patient rooms are neat and orderly.Maintains confidentiality, security and integrity of patient and organizational data.QualificationsHigh School Graduate or equivalent requiredCurrent certification as a BLS Healthcare Provider Certification as a Nurse Assistant CNA requiredWorking knowledge of medical terminologyCustomer service abilities including effective listening skills Good communication skillsAbility to quickly make decisions to report patient condition with minimal supervision  PI88715938",,,07-03-2015,06-04-2015,Per Diem,Not Specified,2015-03-08 10:02:26 UTC,2015-03-08 10:02:26 UTC
142379,2,open,waco-tx-metabolic-research-center-fun-energetic-weight-loss-consultants-needed-142379,Fun & Energetic Weight Loss Consultants Needed @ Metabolic Research Center,Fun & Energetic Weight Loss Consultants Needed,Metabolic Research Center,Waco,Texas,TX,,31.5356,-97.1921,,"Fun &amp; Energetic Weight Loss Sales Consultants&nbsp;Needed&nbsp; 
&nbsp;
ENERGY, ENERGY, ENERGY &amp; MORE ENERGY!!!

High energy, enthusiastic, passionate individuals will absolutely thrive in this environment!
- Do you often inspire others to follow your lead? 
- Do other people turn to you for advice and direction?
- Have others told you that you have a ""natural sales ability""? 

We are looking for strong, natural leaders to inspire our clients to get healthy and get well! 

This is an extremely satisfying and fulfilling dream job in a vibrant and uplifting environment, helping people get healthy! 

If you LOVE people, LOVE talking to people, LOVE helping people with problems associated with getting healthy and getting well - AND you are a healthy role model to others, you will LOVE this employment opportunity!

Our weight loss consultants use educational and motivational skills to guide our clients to successful and long-term weight loss. 

A diverse set of skills are utilized in order to ensure client success:
- Ability to inspire hope
- Drive to motivate the clients to enroll on program
- Desire to educate and problem-solve with clients for an individualized weight loss experience
- Consistently act as a healthy role model

This is a part-time position with the potential to grow into a full-time position.

",,,12-06-2014,01-05-2015,Part-Time,Not Specified,2014-12-09 12:04:59 UTC,2014-12-09 12:04:59 UTC
308352,2,open,las-vegas-nv-mgm-resorts-international-table-games-dealer-pt-308352,Table Games Dealer (PT) @ MGM Resorts International,Table Games Dealer (PT),MGM Resorts International,Las Vegas,Nevada,NV,,36.17191,-115.13997,,"Greets guests upon arrival at the table.Take losing bets and pay winning bets following rules and procedures.Verify fills and credits to the game.Maintains a professional, friendly and courteous atmosphere providing the guest with a delightful gaming experience.Handles transactions for 'buy ins', payoffs and markers.Performs all duties while providing maximum game protection.Provide excellent service consistent with the property's service standards and brand attributes.Notify supervisor/manager of any suspicious or unusual activity and/or transactions in a timely and responsible manner.Standing for long periods of time may be required.Perform all other job related duties as requested.",,,09-04-2015,08-05-2015,Part-Time,High School Diploma,2015-04-09 10:03:41 UTC,2015-04-09 10:03:41 UTC
148034,2,open,tulsa-ok-united-surgical-partners-or-circulator,OR Circulator @ United Surgical Partners,OR Circulator,United Surgical Partners,Tulsa,Oklahoma,OK,,36.14974,-95.99333,,Date Posted:   2014-12-10Facility:   Memorial Surgery CenterJob Category:   Clinical,,,12-12-2014,01-11-2015,Per Diem,Associate Degree,2014-12-12 13:46:18 UTC,2014-12-12 13:46:18 UTC
140509,2,open,kansas-city-mo-naic-national-association-of-insurance-commissioners-human-resources-administrative-intern,Human Resources Administrative Intern @ NAIC - National Association of Insurance Commissioners,Human Resources Administrative Intern,NAIC - National Association of Insurance Commissioners,Kansas City,Missouri,MO,,39.1067,-94.5713,,"The Human Resources (HR) Department of the National Association of Insurance Commissioners (NAIC) has an exciting opportunity for a Human Resources Intern. This position will support all HR members with recruiting, orientation, training, systems, benefits and related administrative tasks. This is a great opportunity for someone who is interested in getting involved in all aspects of Human Resources. 

This position might be just what you are looking for if you&rsquo;re the type of person who:

    Is ready and willing to learn
    Possesses excellent written and oral communication skills
    Is detail oriented 
    Maintains strict confidentiality
    Provides outstanding service 
    Has a sense of urgency and a high level of personal responsibility
    Is pursuing an HR education and/or is highly interested in HR functions
    Is available to work 25 hours per week including through academic semester


Overall&nbsp;Responsibilities: 

    Provides Front Desk coverage when needed
    Works directly with recruiter and management to schedule candidates for interviews 
    Acts as a candidate&rsquo;s main point of contact throughout the interview/selection process
    Phone screens candidates and conducts background checks
    Filing, scanning confidential information
    Assists with entry and data validation into the HRIS
    Takes on ad-hoc projects and assignments as needed 

&nbsp;",,,12-08-2014,01-07-2015,Intern,Not Specified,2014-12-09 11:46:46 UTC,2014-12-09 11:46:46 UTC
303484,2,open,bluffton-sc-the-old-town-dispensary-line-cooks,LINE COOKS @ The Old Town Dispensary,LINE COOKS,The Old Town Dispensary,Bluffton,South Carolina,SC,,32.23721,-80.86133,,"The Old Town  Dispensary, Bluffton  Now Hiring: Line Cooks Apply in person:  15 Captain's Cove Road. 843-837-1893. Source - Island Packet - Hilton Head, SC",,,03-04-2015,02-05-2015,Full-Time/Part-Time,Not Specified,2015-04-04 10:18:56 UTC,2015-04-04 10:18:56 UTC
263557,2,open,woodbridge-nj-accountemps-accounts-payable-clerk-263557,Accounts Payable Clerk @ Accountemps,Accounts Payable Clerk,Accountemps,Woodbridge,New Jersey,NJ,,40.5539,-74.2861,,"Ref ID:02721-105862Classification:Accounts Payable ClerkCompensation:$15.00 to $16.00 per hourA large organization in the healthcare field is looking for an Accounts Payable Specialist for temporary role. The primary functions for Accounts Payable Specialist will include matching and coding of approximately 100 invoices daily (No batching), constant contact with local vendors, and cutting check runs weekly. Candidates who meet the aforementioned qualifications should send resumes to [Click Here to Email Your Resumé]",,,06-03-2015,05-04-2015,Seasonal/Temp,Not Specified,2015-03-07 10:15:55 UTC,2015-03-07 10:15:55 UTC
311492,2,open,hillsdale-pa-hillsdale-rehab-and-nursing-center-administrator,Administrator @ Hillsdale Rehab and Nursing Center,Administrator,Hillsdale Rehab and Nursing Center,Hillsdale,Pennsylvania,PA,,40.7514,-78.8854,,"As Administrator, you will be responsible for the overall operations, leadership, management and success of the facility. Responsible for financial management, quality assurance, regulatory management, business development goals and maximization of revenue, family relations, resident care. In addition, responsible for attracting and retaining top performing talented team members as well as the supervision and career coaching of existing team members on staff.",,,10-04-2015,09-05-2015,Full-Time/Part-Time,Not Specified,2015-04-11 10:19:49 UTC,2015-04-11 10:19:49 UTC
313989,2,open,san-diego-ca-accountemps-billing-supervisor-manager,Billing Supervisor/Manager @ Accountemps,Billing Supervisor/Manager,Accountemps,San Diego,California,CA,,32.8053,-117.1356,,"Ref ID:00400-129729Classification:Accounts Rec. Supervisor/MgrCompensation:$19.00 to $25.00 per hourBilling and Collections Specialist needed for growing computer service company based in San Diego. This Billing and Collections Specialist will be responsible for customer and/or commercial collections and resolve customer account issues, along with all reoccurring billing and invoicing of clients. This Billing and Collections position will require heavy order processing from start to finish of client life cycle. If you are a Billing and Collections Specialist looking for a temporary to full-time opportunity with a growing company and great benefits please apply.",,,13-04-2015,12-05-2015,Seasonal/Temp,Not Specified,2015-04-14 10:11:13 UTC,2015-04-14 10:11:13 UTC
303744,2,open,las-vegas-nv-tumi-inc-sales-associate-303744,"Sales Associate @ Tumi, Inc",Sales Associate,"Tumi, Inc",Las Vegas,Nevada,NV,,36.17191,-115.13997,,"




Overview:




Since 1975, TUMI has been creating world-class business and travel essentials, designed to upgrade, uncomplicate, and beautify all aspects of life on the move. Blending flawless functionality with a spirit of ingenuity, we’re committed to empowering journeys as a lifelong partner to movers and makers in pursuit of their passions. Designed in America, for Global Citizens everywhere. The brand is sold in over 260 stores from New York to Paris to London and Tokyo, as well as the world’s top department and specialty stores and travel retail in more than 75 countries. 








Responsibilities:




Maximizing sales by enhancing our brand image.Ensuring a consistent and superior customer experience.Development of new customer relationships and interaction with existing customers to increase sales.Attainment of monthly sales, conversion and other KPI goals.",,,05-04-2015,04-05-2015,Part-Time,Not Specified,2015-04-05 10:02:45 UTC,2015-04-05 10:02:45 UTC
266458,2,open,olathe-ks-brotherhood-bank-virtual-banker-i-pt,Virtual Banker I-PT @ Brotherhood Bank,Virtual Banker I-PT,Brotherhood Bank,Olathe,Kansas,KS,,38.88353,-94.81887,,"Equal Opportunity Employer including disabled & Vets•***********************************************Equal Opportunity EmployerBrotherhood Bank & Trust, a Division of Bank of Labor (“BOL”) is fully committed to Equal Employment Opportunity and to attracting, retaining, developing and promoting the most qualified employees without regard to their race, color, religion, sex, sexual orientation, national origin, gender identity, age, physical or mental disability, genetic information, citizenship status, veteran status, or any other characteristic prohibited by federal, state or local law.Further, it is our policy to take affirmative action to recruit minority and female employees for any position for which the employee or applicant for employment is qualified. BOL provides reasonable accommodation for qualified individuals with disabilities and disabled veterans in the job application process. If you have any difficulty using our online system and you need an accommodation due to disability, you may contact the Bank about your interest in employment. Any questions or concerns about this statement can be directed to BOL's Human Resource Administrator at 913-321-4242.•**********************************************Please see our links below to the ""Equal Employment Opportunity is The Law"" notice regarding protection under Federal law from discrimination and our EEO Policy Statement:http://www.jobs.net/jobs/bank-of-labor/en-us/•***********************************************PRIMARY RESPONSIBILITIES / EXPECTATIONS: •	Job Performance Behaviors: Contributing to organization success, job effectiveness, relationships and customer satisfaction.  •	This individual assists in the daily operation of the facility; maintains compliance with all policies and procedures of the bank. •	The employee provides service to clients by accepting deposits, verifying cash and issuing receipts for checking and savings accounts.  In addition, the Virtual Banker verifies endorsements, and obtains approvals for cash transactions. Ability to uncover customer needs, identify referral opportunities beyond the immediate transaction and being able to successfully transition the customer to appropriate personnel•	It is essential that the employee be able to communicate effectively to the customer through the Interactive Teller Machine camera.  •	This individual prepares individual daily settlements of teller cash and proof transactions with high proving results and minimal losses.",,,11-03-2015,10-04-2015,Part-Time,High School Diploma,2015-03-12 10:16:57 UTC,2015-03-12 10:16:57 UTC
270135,2,open,miami-fl-home-instead-senior-care-caregiver-home-health-aide-cna-270135,Caregiver / Home Health Aide / CNA @ Home Instead Senior Care,Caregiver / Home Health Aide / CNA,Home Instead Senior Care,Miami,Florida,FL,,25.72898,-80.23742,,"


Caregiver / Home Health Aide / CNA



Home Instead Senior Care is looking for caring and compassionate caregivers to become a part of our team and join our mission of enhancing the lives of aging adults throughout our community.&nbsp; Home Instead Senior Care provides a variety of non-medical services that allow seniors to remain in their home and meet the challenges of aging with dignity, care and compassion.

Duties include, but are not limited to:




    Companionship and conversation
    Light housekeeping tasks and meal preparation
    Medication and appointment reminders
    Assistance with grooming and bathing
    Assistance with toileting and incontinence issues
    Alzheimer&rsquo;s Care



*No previous experience necessary - skills training provided by Home Instead Senior Care*



Caregiver / Home Health Aide / CNA


&nbsp;
",,,09-03-2015,08-04-2015,Full-Time/Part-Time,Not Specified,2015-03-12 10:58:10 UTC,2015-03-12 10:58:10 UTC
297114,2,open,chesapeake-va-vector-marketing-sales-representative-sales-associate-entry-level-297114,Sales Representative / Sales Associate ( Entry Level ) @ Vector Marketing,Sales Representative / Sales Associate ( Entry Level ),Vector Marketing,Chesapeake,Virginia,VA,,36.7522,-76.2168,,"
&nbsp;
If you are eager to learn, we have an opportunity for you! Whether you are looking for part-time or full-time work that fits around YOUR schedule, have been looking for a sales position that you can feel good about, or just need to make some extra money, Vector Marketing can help. 
&nbsp;
We have part-time and some full-time opportunities in both temporary and permanent capacities for college students, recent high school graduates, individuals needing extra income, and others. No previous experience needed; we will train you! We believe our sales representative training program is so effective that anyone who wants to be successful with us can be. 
&nbsp;
That&rsquo;s why, unlike a lot of companies, we don&rsquo;t require previous work experience or specific majors or degrees.
&nbsp;
As a member of our team, not only will you have a clear-cut direction on what it takes to succeed, you&rsquo;ll have the choice to move among several different career options &ndash; including part-time, full-time, and management.
&nbsp;
As a Sales Representative we offer you:
&nbsp;

    Excellent pay
    Training &ndash; both initial training to get you off to a good start and opportunities for on-going training when you need it
    Promotion opportunities based on merit, not tenure
    Flexible schedule that can work around family commitments, other jobs, internships, or vacation schedules
    Choice &ndash; People who work with us aren&rsquo;t limited to a single location. If you move for school, because a family member&rsquo;s job requires relocation, or any other reason you can easily transfer to an office near your new location. 

&nbsp;&nbsp;
&nbsp;


Entry Level Sales Representative (Outside Sales) 

&nbsp;


&nbsp;
&nbsp;
Job Responsibilities
&nbsp;
As a sales representative with Vector Marketing, you will present Cutco to both new and existing customers on a low-key, one-on-one basis. 
&nbsp;
We offer a minimum base pay so you don&rsquo;t feel pressured to make a sale - instead you get to focus on providing excellent service to your customers. As you excel, you&rsquo;ll have the opportunity to make more based on your results.
.
&nbsp;


Entry Level Sales Representative (Outside Sales)
",,,31-03-2015,29-04-2015,Full-Time/Part-Time,Not Specified,2015-04-01 10:23:50 UTC,2015-04-01 10:23:50 UTC
294130,2,open,cincinnati-oh-officeteam-medical-transcriptionist-look-no-further,Medical Transcriptionist- Look no Further!! @ OfficeTeam,Medical Transcriptionist- Look no Further!!,OfficeTeam,Cincinnati,Ohio,OH,,39.1064,-84.5014,,"Ref ID: 03322-9740636Classification: Administrative - MedicalCompensation: $11.00 to $14.00 per hourMedical Transcriptions are needed at Robert Half Healthcare for ongoing opportunities The Medical Transcriptions should have solid knowledge of medical terminology, spelling and abbreviations, as well as excellent typing speed and accuracy. Additionally, The Medical Transcriptions may be asked to use standard word processing software or customized databases.",,,30-03-2015,29-04-2015,Seasonal/Temp,Not Specified,2015-03-31 10:05:32 UTC,2015-03-31 10:05:32 UTC
318957,2,open,baltimore-md-university-of-maryland-baltimore-county-umbc-part-time-lecturer-in-biological-chemistry,Part-time Lecturer in Biological Chemistry @ University of Maryland Baltimore County (UMBC),Part-time Lecturer in Biological Chemistry,University of Maryland Baltimore County (UMBC),Baltimore,Maryland,MD,,39.2545,-76.7091,,"Part-Time Lecturer in Biological Chemistry
University of Maryland Baltimore County (UMBC) 
&nbsp;
The University of Maryland, Baltimore County (UMBC) Department of Biological Sciences seeks a part-time lecturer with expertise in Biological Chemistry to begin August 15, 2015. The successful applicant must have a Master&rsquo;s degree (Ph.D. preferred) and experience in college-level&nbsp;teaching. The candidate must have experience with current methods for encouraging student engagement and assessing learning. Biological Chemistry is an introductory course describing the essential principles of biochemistry. Topics include the structure and characterization of biological macromolecules, the energetics and thermodynamics of coupled biological reactions and enzymology. The most important metabolic pathways are described, emphasizing their cellular compartmentalization, integration and control.  
&nbsp;
UMBC is a medium-sized research university in the Baltimore-Washington D.C. area, whose combined excellence in research and outstanding educational programs have earned recognition by US News and World Report as the ""#1 Up-and-Coming National University&rdquo;.&nbsp; The university has also been recognized for its strong commitment towards the inclusion of women and students from diverse ethnic backgrounds. For information about the Department of Biological Sciences and its education programs, visit biology.umbc.edu 
&nbsp;
Applicants should submit a cover letter, curriculum vitae, summary of current teaching philosophy and future teaching interests and at least three letters of reference.&nbsp; All materials should be sent, preferably in PDF format, to [Click Here to Email Your Resumé]. Review of applications will begin immediately, and continue until the position is filled.&nbsp; 
&nbsp;
UMBC is an Affirmative Action/Equal Opportunity Employer.&nbsp; 
&nbsp;",,,15-04-2015,14-05-2015,Part-Time,Master's Degree,2015-04-16 10:18:21 UTC,2015-04-16 10:18:21 UTC
279197,2,open,princeton-junction-nj-officeteam-administrative-assistant,Administrative Assistant @ OfficeTeam,Administrative Assistant,OfficeTeam,Princeton Junction,New Jersey,NJ,,40.2948,-74.6122,,"Ref ID: 02760-122203Classification: Secretary/Admin AsstCompensation: $8.71 to $10.09 per hourWe currently have an opportunity for an Administrative Assistant position with a global provider of technology-enabled asset protection solutions. This position is Monday through Friday 8 am to pm for 1-2 months. We are looking for someone who has experience in excel as well as word, can use a fax machine and can scan documents as well as follow up with clients. The company has its own systems to enter data which they will teach yourself how to utilize. We are looking for a detail oriented, motivated individual, if this sounds like you please contact OfficeTeam right away.",,,18-03-2015,17-04-2015,Seasonal/Temp,Not Specified,2015-03-19 10:12:49 UTC,2015-03-19 10:12:49 UTC
300577,2,open,montgomery-al-club-demonstration-services-di-special-services-brand-ambassador-market,DI Special Services Brand Ambassador - Market @ Club Demonstration Services,DI Special Services Brand Ambassador - Market,Club Demonstration Services,Montgomery,Alabama,AL,,32.38012,-86.30063,,"
DI Special Services Brand Ambassador - Market

Provides a comprehensive event marketing strategy for its clients We excel at creating excitement and buzz for partner brands. Generate excitement, brand awareness and increase product sales through event sampling and promotions; prepare and market vendor products; continuously engage and communicate with customers regarding product, positively represent the company within the store. Share information about the products and encourage sales. Hand out samples of product. Be friendly and knowledgeable, and represent our client professionally. Complete online post event recaps within 24hrs of event. Ability to follow written and verbal instructions. Must have access to high speed internet. Must be able to stand the duration of a six hour shift and perform routine tasks with minimal supervision.",,,03-04-2015,02-05-2015,Part-Time,Not Specified,2015-04-03 11:30:31 UTC,2015-04-03 11:30:31 UTC
151001,2,open,stockton-ca-associa-oncall-maintenance-technician,Maintenance Technician @ Associa OnCall,Maintenance Technician,Associa OnCall,Stockton,California,CA,,38.0024,-121.3251,,"Perform various maintenance duties within homeowners association.&nbsp;&nbsp;Duties range form: Light bulb change, fence repairs, use of power washer, paint sprayer, and overall power tools. Graffiti removal, siding repairs, sheet rock repairs, minor plumbing and electrical repairs, sprinkler repair, finish carpentry, remodel experience, janitorial work, hauling of debris and dump runs.

Part-time Oncall Hours.",,,12-12-2014,01-11-2015,Part-Time,Not Specified,2014-12-15 15:40:24 UTC,2014-12-15 15:40:24 UTC
303338,2,open,stuart-fl-visiting-nurse-association-of-florida-licensed-practical-nurse-lpn,Licensed Practical Nurse - LPN @ Visiting Nurse Association of Florida,Licensed Practical Nurse - LPN,Visiting Nurse Association of Florida,Stuart,Florida,FL,,27.1868,-80.2201,,"

Want to start an exciting career in home healthcare?
We offer a fast paced, well equipped environment to care for patients in their homes.
VNA has been ranked as one of the Top 500 Home Heathcare Providers in the nation based on an analysis of performance measures in quality outcomes, quality improvement, and financial performance.

As one of the most technologically advanced HHA&rsquo;s in the industry, VNA cares for its patients with up to the minute patient records, physician protocols&rsquo; and efficiency.


The Visiting Nurse Association is currently seeking Licensed Practical Nurses to service Martin and St Lucie counties.&nbsp;
Think you have what it takes to be a VNA Team member? Submit your resume today!
&nbsp;

ESSENTIAL DUTIES AND RESPONSIBILITIES
&nbsp;

    Delivers care in the home&nbsp;setting
    
    Conducts patient teaching
    
    Attends Team Conferences regularly
    
    
    Consults with Supervisor or Case Manager whenever goals are not being met or cases fall outside expected parameters
    
    
    Available to work at least one weekend per month. 
    


&nbsp;
&nbsp;",,,03-04-2015,02-05-2015,Per Diem,Not Specified,2015-04-04 10:17:12 UTC,2015-04-04 10:17:12 UTC
305714,2,open,marietta-ga-waste-management-customer-service-representative-part-time-cbccq,Customer Service Representative  - Part Time (CBCCQ) @ Waste Management,Customer Service Representative  - Part Time (CBCCQ),Waste Management,Marietta,Georgia,GA,,33.95319,-84.54588,,"Equal Opportunity Employer: Minority/Female/Disability/Veteran  Location: Marietta, GATraining Class Start Date: April 13th, 2015Training Class Schedule: M-F 8AM to 4:30PMJob Schedule: Monday - Wednesday 8AM to 5PMJob Shift: Part TimeTravel: NoneEmployee Referral Amount: 500 Waste Management (WM), a Fortune 250 company, is the leading provider of comprehensive waste and environmental services in North America. We are strongly committed to a foundation of operating excellence, professionalism and financial strength. WM serves nearly 25 million customers in residential, commercial, industrial and municipal markets throughout North America through a network of collection operations, transfer stations, landfills, recycling facilities and waste-based energy production projects. Grow you career! Grow your network! Grow with Waste Management!If you bring the passion for customer service, we will give you a fun and engaging work environment, a great compensation and benefits package, and opportunities to grow with our organization. Waste Management is looking for goal oriented, Customer Focused Inbound Service Representatives like you to provide world-class customer service to our customers. What are you waiting for apply today?   Job Summary The Customer Service Rep position receives and processes calls from customers, serves as the end-to-end point of contact for customers, and resolves customer issues. Collaborates with a team of customer service representatives to meet overall call center objectives and enhance the customer service function to exceed our customers' expectations.   Essential Duties and Responsibilities To perform this job successfully, an individual must be able to perform the essential duties satisfactorily. Other minor duties may be assigned and may vary by location. Fields single-market customer service inquiries and transactions of low level complexity from a single line of business' (residential, commercial or industrial) customers independently and proficiently:Communicates concise and accurate information.Establishes customer accounts by negotiating and documenting service type, pricing, billing, and other required information.Confirms understanding of customer needs, issues, and requests.Listens for and identifies opportunities to cross sell additional products and services.Serves as the customer's advocate by solving problems on the customer's behalf by engaging the right department and people within Waste Management.Supports other service lines when required.Escalates more complex issues to appropriate level.Uses authorized system to gather information, provide information, and/or update customer records.Provides standard information and education regarding service options, charges, billing, and contracts.Adheres to service and operational standards established for the call center, including quality, productivity, Service Machine, safety and timeliness goals.Completes cross training with Operations, Sales and Billing.Attempts to retain customers who call to cancel services by probing for cancellation reasons and offering alternatives.Strives to meet or exceed service and operational goals established for the call center, including productivity, quality, and timeliness goals.   Supervisory Responsibilities This job has no supervisory duties.   Qualifications The requirements listed below are representative of the qualifications necessary to perform the job.  A. Education and Experience Required: High school diploma or G.E.D, and zero to two years previous experiencePreferred: High school diploma or G.E.D, plus additional or specialized training, and zero to two years previous experience.  B. Certificates, Licenses, Registrations or Other Requirements None required.  C. Other Knowledge, Skills or Abilities Required Excellent verbal, written and analytical skillsComputer skills - MS OfficeTyping SkillsProfessional phone etiquetteAbility to multi task.Ability to react well under pressure and treats others with respectIdentifies and resolves problems in a timely mannerPrioritizes and plans work activitiesFocuses on solving conflicts and listening to others without interruptingIs consistently at work and on timeWork efficiently and effectively, both independently and as a team to ensure exceeding call center's standards.Balances team and individual responsibilities and helps build a positive team spiritAdapts and able to deal with frequent changes in the work environmentAble to manage difficult or emotional customer situations and respond promptly to service requests to meet customer commitments.Demonstrate accuracy and thoroughness to meet productivity standards in a timely manner.   Benefits At Waste Management, each eligible employee receives a competitive total compensation package including Medical, Dental, Vision, Life Insurance and Short Term Disability. As well as a Stock Purchase Plan, Company match on 401K, and more! Our employees also receive Paid Vacation, Holidays, and Personal Days. Please note that benefits may vary by site.  If this sounds like the opportunity that you have been looking for, please click. ""Apply Now.""",,,06-04-2015,05-05-2015,Full-Time/Part-Time,High School Diploma,2015-04-07 10:21:41 UTC,2015-04-07 10:21:41 UTC
